User,Tweet,Left
@PSOE,"('voluntad', 'gob', 'abordar', 'subida', 'smi', 'quedar', 'año', 'permitir', 'alcanzar', 'salario', 'acordado', 'agente', 'social', 'y', 'aprobado', 'cmin', 'pensión', 'unarecuperaciónjusta')",1
@PSOE,"('gobierno', 'sociedad', 'civil', 'y', 'agente', 'social', 'tarea', 'fundamental', 'consolidar', 'recuperación', 'económico', 'forma', 'mejor', 'salario', 'y', 'pensión', 'digno', 'unarecuperaciónjusta')",1
@PSOE,"('directo', 'secretario', 'y', 'presidente', 'gobierno', 'inaugurar', 'curso', 'político', 'casa', 'américa', 'sigue él', 'a', 'red', 'social', 'unarecuperaciónjusta')",1
@PSOE,"('conformación', 'precio', 'luz', 'decidir', 'modelo', 'normativa', 'gobierno', 'pedir', 'modificar', 'laespañaquehacemos')",1
@PSOE,"('a', 'ciudadanía', 'pedir', 'comprensión', 'medida', 'tomar', 'efecto', 'mes', 'medida', 'urgente', 'gobierno', 'tomar', 'laespañaquehacemos')",1
@PSOE,"('situación', 'factura', 'luz', 'preocupar', 'muchísimo', 'gobierno', 'bajada', 'iva', 'reducción', 'impuesto', 'generación', 'prima', 'factura', 'gobierno', 'tomar', 'medida', 'gobierno', 'parado', 'laespañaquehacemos')",1
@PSOE,"('comenzar', 'perder', 'entrevista', 'a', 'secretario', 'adjunto', 'grupo', 'parlamentario', 'socialista', 'congreso', 'a', 'poder', 'seguir él', 'directo')",1
@PSOE,"('garantizar', 'derecho', 'a', 'participación', 'ciudadano', 'medio', 'digital', 'facilitar', 'acceso', 'a', 'información', 'público', 'transparencia', 'rendición', 'cuenta', 'asegurar', 'condición', 'igualdad', 'y', 'discriminación', 'participativo', 'laespañaquehacemos')",1
@PSOE,"('único', 'querer', 'despolitizar', 'justicia')",1
@PSOE,"('excusa', 'cambiant', 'único', 'permanecer', '𝗳𝗮𝗹𝘁𝗮', '𝗱𝗲', '𝘃𝗼𝗹𝘂𝗻𝘁𝗮𝗱', 'renovar', 'cgpj', 'bastar', 'excusa', 'y', 'sentido')",1
@PSOE,"('gobierno', 'impulsar', 'agenda', 'social', 'y', 'económico', 'recuperación', 'justo', 'final', 'proponer', 'aprobar', 'norma', 'relacionado', 'compromiso', 'comisión', 'europea', 'información', 'cmin')",1
@PSOE,"('bloqueo', '𝗲𝘅𝗰𝘂𝘀𝗮𝘀', 'pp', 'incumplir', 'ce', 'gustar', 'mostrar', 'nulo', 'sentido', 'y', 'madurez', 'político', 'e', 'institucional', 'félix', 'bolaños', 'cmin')",1
@PSOE,"('agenda', 'recuperación', 'económico', 'justo', 'luchar', 'pandemia', 'modernizar', 'país', 'gobierno', 'progresista', 'españa', 'país', 'derecho', 'y', 'libertad', 'félix', 'bolaños', 'cmin')",1
@PSOE,"('aprobación', 'informe', 'anual', 'evaluación', 'normativo', 'plan', 'anual', 'normativo', 'age', 'previsión', 'a', 'año', 'coherencia', 'planificación', 'presupuestario', 'y', 'plan', 'recuperación', 'transformación', 'y', 'resiliencia', 'cmin')",1
@PSOE,"('construcción', 'corredor', 'mediterráneo', 'ave', 'tramo', 'km', 'longitud', 'estimado', 'mes', 'plazo', 'ejecución', 'estimado', 'cmin')",1
@PSOE,"('rdl', 'aprobar', 'norma', 'calidad', 'aceite', 'y', 'orujo', 'oliva', 'actualizar', 'normativa', 'vigente', 'proteger', 'término', 'virgen', 'y', 'virgen', 'extra', 'creer', 'código', 'práctica', 'cmin')",1
@PSOE,"('próximo', 'llegar', 'población', 'vacunado', 'hito', 'país', 'éxito', 'país', 'deber', 'celebrar', 'y', 'sentir yo', 'orgulloso')",1
@PSOE,"('esperanza', 'futuro', 'país', 'mañana', 'presidente', 'gobierno', 'dar', 'reforma', 'poner', 'mesa', 'acto', 'invitar', 'a', 'representación', 'sociedad', 'cmin')",1
@PSOE,"('manejar', 'certeza', 'incontestable', 'renovación', 'aplazar él', 'cuestión', 'limpieza', 'institucional', 'escribir', 'bloqueo', 'pp', 'cgpj')",1
@PSOE,"('despreciar', 'decisión', 'ciudadanía', 'urna', 'pp', 'incumplir', 'constitución')",1
@PSOE,"('curioso', 'llamar', 'constitucionalista', 'olvidar', 'deber', 'constitucional')",1
@PSOE,"('aceptar', 'crítica', 'partido', 'momento', 'secuestrado', 'a', 'institución', 'importante', 'país', 'actitud', 'inaceptable', 'margarita', 'robles', 'mañana')",1
@PSOE,"('compromiso', 'firme', 'gobierno', 'factura', 'luz', 'quedar', 'alejado', 'volatilidad', 'e', 'incremento', 'precio', 'mercado', 'mayorista', 'energía', 'laespanaquehacemos')",1
@PSOE,"('necesitar', 'actuar', 'previsible', 'y', 'confiable', 'inspirar yo', 'principio', 'transición', 'justo', 'humildad', 'y', 'flexibilidad', 'trabajador', 'consumidor', 'comarca', 'e', 'industria', 'laespanaquehacemos')",1
@PSOE,"('denunciar', 'sabotaje', 'institucional', 'llevado', 'a', 'cabo', 'pp', 'lamentar', 'casado', 'seguir', 'instalado', 'a', 'info', 'web')",1
@PSOE,"('cumplir', 'problema', 'justicia', 'problema', 'justicia', 'problema', 'salud', 'democrático', 'portavoz', 'adjunto', 'justicia', 'congreso', 'diputados', 'explicar')",1
@PSOE,"('perder', 'contacto', 'pp', 'necesitar', 'partido', 'pp', 'instalado', 'posición', 'ferraz')",1
@PSOE,"('secuestro', 'constitución', 'acabar', 'pedir', 'respeto', 'principio', 'legalidad', 'y', 'sentido', 'caso', 'casado', 'ferraz')",1
@PSOE,"('pp', 'poder', 'frenar', 'cambio', 'democrático', 'urna', 'elección', 'perdido', 'y', 'único', 'secuestrar', 'institución', 'ferraz')",1
@PSOE,"('mirar', 'gobernar', 'pp', 'psoe', 'leal', 'y', 'dejar', 'a', 'partidismo', 'pensar', 'común', 'gobernar', 'psoe', 'pp', 'desleal', 'y', 'pensar', 'interés', 'electoral', 'ferraz')",1
@PSOE,"('a', 'quedar', 'normalizar', 'situación', 'bloqueo', 'constitucional', 'sufrir', 'inadmisible', 'pp', 'seguir', 'bloquear', 'renovación', 'cgpj', 'ferraz')",1
@PSOE,"('directo', 'ferraz', 'ponente', 'capítulo', 'inclusión', 'social', 'y', 'política', 'bienestar', 'reunión', 'comité', 'organizador', 'congreso', 'federal', 'laespañaquehacemos')",1
@PSOE,"('excusa', 'oposición', 'desleal', 'desprecio', 'a', 'ciudadanía', 'españa', 'cambiar', 'ataque', 'a', 'democracia')",1
@PSOE,"('definitiva', 'bloqueo', 'pp', 'a', 'renovación', 'cgpj', 'provocar')",1
@PSOE,"('bloqueo', 'afectar', 'cgpj', 'pendiente', 'renovación', 'culpa', 'pp', 'siguiente', 'organismo', 'defensor', 'pueblo', 'tribunal', 'cuenta', 'tribunal', 'constitucional')",1
@PSOE,"('pp', 'diverso', 'causa', 'pendiente', 'y', 'querer', 'despolitizar', 'justicia', 'deber', 'olvidar', 'palabra', 'exdiputado', 'y', 'exsenador', 'ignacio', 'cosidó', 'controlar', 'sala')",1
@PSOE,"('contexto', 'social', 'y', 'político', 'cambiar', 'renovación', 'cgpj', 'cambiar', 'bloqueo', 'pp', 'g')",1
@PSOE,"('renovación', 'necesitar', 'cámara', 'gobierno', 'buscar', 'consenso', 'pp', 'grupo', 'numeroso', 'congreso', 'pp', 'negar', 'amparar él', 'diverso', 'excusa', 'cambiar', 'convenir')",1
@PSOE,"('órgano', 'importante', 'democracia', 'español')",1
@PSOE,"('cgpj', 'órgano', 'constitucional', 'colegiado', 'y', 'autónomo', 'integrado', 'jurista', 'renombre', 'ejercer', 'función', 'gobierno', 'judicial', 'y', 'garante', 'independencia', 'compuesto')",1
@PSOE,"('consejo', 'judicial', 'renovar él', 'culpa', 'bloqueo', 'provocar', 'grave', 'disfunción', 'democracia', 'y', 'incumplimiento', 'ley', 'justificación', 'explicar')",1
@PSOE,"('cumplir', 'cgpj', 'función', 'bloqueo', 'pp', 'secuestro', 'a', 'constitución', 'y', 'ataque', 'a', 'democracia')",1
@PSOE,"('comenzar', 'semana', 'reunión', 'comité', 'organizador', 'congreso', 'retomar', 'trabajo', 'cara', 'a', 'congreso', 'federal', 'octubre', 'laespañaquehacemos')",1
@PSOE,"('asegurar', 'unidos', 'percibir', 'socio', 'fiable', 'y', 'crisis', 'afgán', 'poner', 'a', 'españa', 'centro', 'político', 'europa', 'interesante', 'entrevista', 'dejar', 'ministro')",1
@PSOE,"('lluvia', 'torrencial', 'benicàssim', 'dejar', 'impactante', 'imagen', 'gracias', 'a', 'servicio', 'sanitario', 'y', 'emergencia', 'inmenso', 'circunstancia', 'complicado')",1
@PSOE,"('desear', 'querido', 'querido', 'compañero', 'y', 'compañera', 'congreso', 'y', 'próximo', 'elección', 'municipal', 'éxito', 'resto', 'europea', 'y', 'europeo', 'sg')",1
@PSOE,"('perder', '𝗿𝗲𝘀𝘂𝗺𝗲𝗻', '𝘀𝗲𝗺𝗮𝗻𝗮𝗹', 'agosto', 'semana', 'marcado', 'reconocimiento', 'solidaridad', 'y', 'empatía', 'español', 'crisis', 'afgán', 'laespañaquehacemos')",1
@PSOE,"('vecino', 'y', 'vecina', 'pomer', 'zaragoza', 'asesinar', 'fascismo', 'verano', 'año', 'municipio', 'poder', 'entierro', 'digno', 'a', 'persona', 'localizado', 'fosa', 'común', 'dignidad', 'reparación', 'y', 'justicia', 'memoriademocrático')",1
@PSOE,"('psoe', 'trabajar', 'luchar', 'injusticia', 'proteger', 'necesitar', 'proteger', 'a', 'aceptar', 'a', 'salvar', 'mar', 'menor', 'necesitar', 'cooperación', 'y', 'confrontación', 'sosmarmenor')",1
@PSOE,"('poder', 'aspirar', 'a', 'sociedad', 'justo', 'mirada', 'ecologista', 'transición', 'energético', 'construir él', 'hombro', 'trabajador', 'beneficio', 'trabajador', 'y', 'compromiso', 'y', 'socialista', 'sosmarmenor')",1
@PSOE,"('cambio', 'climático', 'crisis', 'medioambiental', 'amenaza', 'realidad', 'reto', 'asegurar', 'transformación', 'social', 'y', 'económico', 'producir', 'equidad', 'y', 'justicia', 'social', 'sosmarmenor')",1
@PSOE,"('psoe', 'y', 'gobierno', 'españa', 'compromiso', 'rescatar', 'marmenor', 'programa', 'inversión', 'superar', 'sosmarmenor')",1
@PSOE,"('deber', 'cuidar', 'y', 'proteger', 'hogar', 'pertenecer', 'a', 'preservar', 'habitar', 'depender', 'vida', 'supervivencia', 'sosmarmenor')",1
@PSOE,"('querer', 'reivindicar', 'política', 'gestión', 'cooperación', 'institución', 'situación', 'mar', 'menor', 'prioridad', 'gobierno', 'asunto', 'y', 'gestionar', 'sosmarmenor')",1
@PSOE,"('seguir', 'demostrar', 'política', 'confrontar', 'y', 'dividir', 'oponer él', 'a', 'reforma', 'pensión', 'negar él', 'a', 'garantizar', 'adquisitivo', 'pensionista', 'a', 'otorgar', 'seguridad', 'presente', 'y', 'futuro', 'sosmarmenor')",1
@PSOE,"('murcia', 'merecer', 'gob', 'autonómico', 'asumir', 'competencia', 'y', 'esconder', 'murcia', 'merecer', 'gob', 'hacer', 'querer', 'reivindicar', 'política', 'política', 'murcia', 'y', 'españa', 'distinto', 'a', 'sosmarmenor')",1
@PSOE,"('proponer', 'aprobación', 'medida', 'concreto', 'cinturón', 'verde', 'medida', 'quirúrgico', 'recuperar', 'entorno', 'mar', 'menor', 'medida', 'apoyo', 'a', 'hostelería', 'y', 'turismo', 'sosmarmenor')",1
@PSOE,"('poner yo', 'piel', 'gente', 'interés', 'emocional', 'y', 'económico', 'torno', 'mar', 'menor', 'millón', 'persona', 'ver', 'afectado', 'desastre', 'ambiental', 'y', 'fundamental', 'papel', 'gob', 'sosmarmenor')",1
@PSOE,"('pp', 'gobernar', 'año', 'responsable', 'ecocidio', 'mar', 'menor', 'contaminación', 'región', 'desvertebración', 'social', 'y', 'contaminación', 'democrático', 'sufrir', 'región', 'murcia', 'sosmarmenor')",1
@PSOE,"('parar', 'situación', 'infame', 'y', 'psoe', 'fácil', 'sosmarmenor')",1
@PSOE,"('pp', 'pensar', 'engañar', 'a', 'lanzar', 'foto', 'y', 'mensaje', 'simplista', 'problema', 'mar', 'menor', 'problema', 'regional', 'y', 'asunto', 'afectar', 'a', 'intimo', 'ciudad', 'cartagena', 'sosmarmenor')",1
@PSOE,"('catástrofe', 'ambiental', 'mar', 'menor', 'causado', 'año', 'política', 'pp', 'provocar', 'a', 'laguna', 'problema', 'durar', 'década', 'solución', 'gob', 'regional', 'sometido', 'a', 'interés', 'sosmarmenor')",1
@PSOE,"('directo', 'cartagena', 'acto', '𝙀𝙣𝙘𝙪𝙚𝙣𝙩𝙧𝙤', '𝙘𝙤𝙣', 'participar', 'laespañaquehacemos')",1
@PSOE,"('vicesecretaria', 'visitar', 'playa', 'lengua', 'vaca', 'y', 'localidad', 'nieto', 'cartagena', 'situación', 'emergencia', 'atravesar', 'marmenor', 'y', 'litoral', 'sosmarmenor')",1
@PSOE,"('a', 'perder', 'acto', '𝗘𝗻𝗰𝘂𝗲𝗻𝘁𝗿𝗼', '𝗰𝗼𝗻', '𝗺𝗶𝗹𝗶𝘁𝗮𝗻𝘁𝗲𝘀', 'cartagena', 'participar', 'síguelo', 'red', 'social', 'laespañaquehacemos')",1
@PSOE,"('sociedad', 'español', 'sentir', 'orgullo', 'línea', 'respuesta', 'a', 'llamada', 'socorro', 'reaccionar', 'coordinado', 'y', 'humanitario', 'y', 'llegar', 'a', 'orgullodepaís')",1
@PSOE,"('olvidar', 'a', 'familia', 'quedar', 'a', 'metro', 'entrar', 'margarita', 'robles')",1
@PSOE,"('cumplir', 'año', 'nacimiento', 'fernando', 'fernán', 'gómez', 'actor', 'director', 'novelista', 'dramaturgo', 'y', 'guionista', 'nombre', 'cine', 'español', 'lengua', 'mariposas', 'vida', 'a', 'don', 'gregorio', 'sirva', 'maravilloso', 'escena', 'homenaje', 'a', 'recuerdo')",1
@PSOE,"('presidente', 'gobierno', 'y', 'sg', 'recibir', 'torrejón', 'avión', 'evacuado', 'y', 'personal', 'operativo', 'llegado', 'afganistán', 'gracias', 'a', 'y', 'a', 'orgullo', 'país', 'laespañaquehacemos')",1
@PSOE,"('carta', 'derecho', 'digital', 'acabar', 'brecha', 'acceso', 'entorno', 'digital', 'promover', 'política', 'público', 'reducir', 'brecha', 'acceso', 'garantizar', 'pleno', 'ciudadanía', 'digital', 'colectivo', 'riesgo', 'exclusión', 'social', 'laespañaquehacemos')",1
@PSOE,"('recuperar', 'ipc', 'índice', 'referencia', 'subida', 'pensión', 'generar', 'certidumbre', 'y', 'confianza', 'garantizar', 'adquisitivo', 'y', 'pensionista', 'pensionesconfuturo')",1
@PSOE,"('pedir', 'pp', 'aportar', 'molestar', 'secretario', 'relación', 'internacionales', 'psoe', 'criticar', 'irresponsabilidad', 'pp', 'y', 'casado', 'conflicto', 'afganistán', 'y', 'marruecos')",1
@PSOE,"('destacar', 'éxito', 'operación', 'permitir', 'evacuar', 'afganistán', 'a', 'persona', 'y', 'agradecer', 'servidor', 'público', 'manifestar', 'orgullo', 'país', 'leer', 'nota', 'completo')",1
@PSOE,"('reforma', 'otorgar', '𝗰𝗲𝗿𝘁𝗶𝗱𝘂𝗺𝗯𝗿𝗲', 'y', 'mensaje', 'clave', 'presente', 'y', 'futuro', 'sistema', 'pensionesconfuturo')",1
@PSOE,"('compromiso', 'psoe', 'mar', 'menor', 'actuar', 'y', 'asumir', 'responsabilidad', 'minimizar', 'impacto', 'y', 'a', 'situación', 'recordar', 'actuación', 'realizar', 'año', 'y', 'tener', 'ejecutar')",1
@PSOE,"('relación', 'marruecos', 'y', 'españa', 'vecindad', 'recordar', 'sr', 'casado', 'a', 'altura')",1
@PSOE,"('voluntad', 'defensa', 'ddhh', 'especialmente', 'mujer', 'y', 'niña', 'presidente', 'manifestar', 'a', 'seguir', 'firmemente', 'comprometido', 'desafío', 'lamentar', 'nulo', 'compromiso', 'oposición')",1
@PSOE,"('lamentablemente', 'contar', 'españa', 'oposición', 'a', 'altura', 'quedar', 'demostrado', 'pp', 'entender', 'interés', 'interés', 'país', 'derechos', 'humanos', 'responsabilidad', 'y', 'compromiso', 'arrimar', 'hombro')",1
@PSOE,"('ocurrido', 'extremadamente', 'desagradable', 'especialmente', 'atentado', 'condenar', 'españa', 'seguir', 'trabajar', 'estabilidad', 'socio', 'europeo', 'y', 'otan', 'frente', 'común', 'tipo', 'dinámica')",1
@PSOE,"('directo', 'comparecencia', 'secretario', 'relación', 'internacional', 'y', 'diputado', 'tenerife', 'laespañaquehacemos')",1
@PSOE,"('fuente', 'financiación', 'presupuestos', 'general', 'acercando', 'edad', 'real', 'jubilación', 'a', 'edad', 'legal', 'incentivos', 'fomentar', 'permanencia', 'mercado', 'laboral', 'pensionesconfuturo')",1
@PSOE,"('reforma', 'fortalecer', 'sistema', 'pensión', 'medida', 'a', 'corto', 'y', 'plazo', 'aportar', 'equilibrio', 'financiero', 'e', 'imagen', 'fiel', 'solvencia', 'pensionesconfuturo')",1
@PSOE,"('contacto', 'gobierno', 'españa', 'fuerza', 'política', 'constante', 'a', 'nivel', 'comunicación', 'y', 'transparencia', 'continuo', 'y', 'producir', 'nivel', 'producir')",1
@PSOE,"('persona', 'evacuada', 'mujer', 'menor', 'persona', 'hub', 'torrejón', 'permanecer', 'operativo', 'persona', 'acoger', 'definitivamente')",1
@PSOE,"('españa', 'y', 'reconocer', 'españa', 'a', 'dejar', 'pueblo', 'afgano', 'permanecer', 'y', 'seguir', 'comprometido', 'cumplir', 'misión', 'ultimo', 'quedar')",1
@PSOE,"('reiterar', 'condena', 'gobierno', 'atentado', 'cometido', 'kabul', 'testigo', 'terror', 'intolerancia', 'y', 'fanatismo', 'sociedad', 'español', 'ajeno', 'a', 'sufrimiento', 'humano', 'españa', 'a', 'combatir él')",1
@PSOE,"('cifra', 'explicar', 'complejidad', 'operativo', 'persona', 'contingente', 'persona', 'contingente', 'persona', 'contingente', 'persona', 'contingente', 'otan', 'vuelo', 'fletado')",1
@PSOE,"('gobierno', 'manifestar', 'orgullo', 'orgullo', 'país', 'y', 'servidor', 'público', 'gracias', 'a', 'trabajar', 'kabul', 'gracias', 'a', 'continúar', 'trabajar')",1
@PSOE,"('directo', 'comparecencia', 'presidente', 'gobierno', 'reunión', 'grupo', 'interministerial', 'supervisar', 'operación', 'repatriación', 'contingente', 'español', 'afganistán', 'laespañaquehacemos')",1
@PSOE,"('oana', 'lungescu', 'portavoz', 'agradecer', 'a', 'españa', 'y', 'a', 'aliado', 'participar', 'evacuación', 'inmenso', 'esfuerzo', 'y', 'orgulloso', 'y', 'formar', 'operativo')",1
@PSOE,"('reforma', 'pensión', 'acuerdo', 'empresario', 'sindicato', 'y', 'gobierno', 'smi', 'erte', 'ley', 'rider', 'a', 'distancia', 'gobierno', 'diálogo', 'social', 'pensionesconfuturo')",1
@PSOE,"('pensión', 'fuerte', 'y', 'sostenible', 'sr', 'casado', 'oponer', 'pp', 'ocasión', 'arrimar', 'hombro', 'y', 'demostrar', 'partido', 'pensionesconfuturo')",1
@PSOE,"('pensión', 'año', 'diálogo', 'social', 'contrario', 'a', 'pp', 'contar', 'provocar', 'devaluación', 'y', 'pérdida', 'capacidad', 'adquisitivo', 'pensionesconfuturo')",1
@PSOE,"('reforma', 'pensión', 'apoyo', 'diálogo', 'social', 'sindicato', 'empresario', 'y', 'pensionista', 'esperar', 'unir', 'congreso', 'aprobación', 'próximo', 'semana', 'pensionesconfuturo')",1
@PSOE,"('máximo', 'gratitud', 'y', 'reconocimiento', 'equipo', 'diplomático', 'y', 'ffaa', 'persona', 'evacuada', 'magnifico', 'labor', 'reconocido', 'autoridad', 'europeo', 'eeuu', 'pensionesconfuturo')",1
@PSOE,"('declaración', 'jaén', 'laespañaquehacemos')",1
@PSOE,"('reforma', 'asumir', 'reto', 'entrada', 'generación', 'sistema', 'pensión', 'buscar', 'mecanismo', 'sistema', 'sólido', 'basado', 'equidad', 'pensionesconfuturo')",1
@PSOE,"('proyecto', 'ley', 'reforma', 'pensión', 'compromiso', 'electoral', 'y', 'gobierno', 'recoger', 'pacto', 'toledo', 'y', 'diálogo', 'social', 'año', 'reforma', 'garantizar', 'sistema', 'sostenible', 'y', 'pensión', 'suficiente', 'pensionesconfuturo')",1
@PSOE,"('psoe', 'mostrar', 'absoluto', 'condena', 'ataque', 'ocurrido', 'aeropuerto', 'kabul', 'solidaridad', 'víctima', 'y', 'persona', 'sufrir', 'dramático', 'situación', 'vivir', 'país')",1
@PSOE,"('recuperación', 'justo', 'trasladar', 'a', 'salario', 'joven', 'y', 'pensión', 'compromiso', 'gobierno', 'info', 'web')",1
@PSOE,"('gob', 'españa', 'haber', 'transferencia', 'económico', 'ccaa', 'millón', 'año', 'millón', 'año', 'educación', 'prioritario', 'reparto', 'fondo')",1
@PSOE,"('curso', 'apostar', 'presencialidad', 'absoluto', 'etapa', 'y', 'curso', 'educación', 'presencial', 'cuidar', 'salud', 'emocional', 'estudiante')",1
@PSOE,"('dato', 'a', 'abandonar', 'prudencia', 'respeto', 'a', 'medida', 'higiene', 'fundamental', 'lavado', 'mano', 'mascarilla', 'ventilación', 'frecuente')",1
@PSOE,"('curso', 'a', 'comenzar', 'experiencia', 'adquirido', 'y', 'vacunación', 'éxito', 'y', 'llegar', 'a', 'estudiante', 'joven')",1
@PSOE,"('perder', 'minuto', 'entrevista', 'a', 'ministra', 'síguelir', 'directo')",1
@PSOE,"('pedir', 'a', 'oposición', 'abandonar', 'confrontación', 'y', 'unir', 'votar', 'a', 'favor', 'importante', 'pensión', 'y', 'mañana', 'grupo', 'político', 'navalmoral', 'mata')",1
@PSOE,"('logrado', 'semana', 'torno', 'a', 'pensión', 'cmin', 'elemento', 'esencial', 'reconstrucción', 'consenso', 'social', 'revalorización', 'pensión', 'clarificación', 'fuente', 'financiación', 'seguridad', 'social')",1
@PSOE,"('vacunación', 'recuperación', 'económico', 'justo', 'trasladar él', 'a', 'salario', 'joven', 'jubilación', 'digno', 'mayor')",1
@PSOE,"('subrayar', 'extraordinario', 'colaboración', 'proceso', 'vacunación', 'ccaa', 'concretamente', 'extremadura', 'extremeño', 'pauta', 'completo', 'éxito', 'profesional', 'sanitario', 'y', 'compromiso', 'cívico', 'ciudadanía')",1
@PSOE,"('solidaridad', 'y', 'empatía', 'familiar', 'menor', 'fallecer', 'localidad', 'peñíscola', 'agradecer', 'a', 'cuerpo', 'y', 'fuerza', 'seguridad', 'localizar', 'a', 'madre', 'desaparecido', 'derrumbe', 'navalmoral', 'mata')",1
@PSOE,"('seguir', 'atención', 'labor', 'rescate', 'llevar', 'a', 'cabo', 'peñíscola', 'y', 'lamentar', 'profundamente', 'noticia', 'fallecimiento', 'joven', 'año', 'cariño', 'familia', 'y', 'apoyo', 'a', 'equipo', 'emergencia')",1
@PSOE,"('pp', 'deslealtad', 'mentira', 'y', 'contradicción', 'garantizar', 'y', 'aprobar', 'derecho', 'y', 'libertad')",1
@PSOE,"('carta', 'derecho', 'digital', 'garantizar', 'derecho', 'a', 'accesibilidad', 'entorno', 'digital', 'asegurar', 'accesibilidad', 'universal', 'asegurar', 'derecho', 'a', 'alfabetización', 'y', 'a', 'educación', 'digital', 'laespañaquehacemos')",1
@PSOE,"('empezar', 'recuperación', '𝗺𝘂𝘆', 'españa', 'a', 'país', 'crecer', 'empleo', 'perder', 'covid', 'recuperado', 'recuperación', 'económico', 'social', 'y', 'importante', 'vida', 'félix', 'bolaños')",1
@PSOE,"('cifra', 'extraordinario', 'vacunación', 'población', 'vacunado', 'dosis', 'completamente', 'inmunizado', 'mejor', 'ritmo', 'vacunación', 'mundo', 'gracias', 'a', 'coordinación', 'profesional', 'sanitario', 'bolaños')",1
@PSOE,"('próximo', 'llegar', 'a', 'avión', 'colaborador', 'colaborador', 'colaborador', 'y', 'colaboradora', 'bolaños')",1
@PSOE,"('encantado', 'viaje', 'oficial', 'ministro', 'alcaldesa', 'parís', 'homenajear', 'a', 'luchar', 'liberar', 'parís', 'y', 'fusilar', 'mount', 'valérien', 'félix', 'bolaños', 't')",1
@PSOE,"('enhorabuena', 'a', 'atleta', 'paralímpico', 'inaugurar', 'medallero', 'teamesp', 'juego', 'paralímpico', 'merecido', 'medalla', 'metro', 'braza', 'familiaparalimpica')",1
@PSOE,"('política', 'económico', 'pedro', 'sánchez', 'ofrecer', 'modelo', 'izquierda', 'europeo', 'escribir', 'gobierno', 'liderado', 'marcar', 'camino', 'a', 'seguir', 'socialdemocracia', 'europa')",1
@PSOE,"('hablar', 'persona', 'llegar', 'calvario', 'llevar', 'mano', 'corazón', 'dar', 'gracia', 'a', 'españa', 'tratar', 'traer', 'a', 'mujer', 'especialmente', 'perseguido', 'bebé', 'y', 'niño', 'margarita', 'robles')",1
@PSOE,"('decir', 'contundencia', 'estar', 'humanamente', '𝘀𝗼𝗯𝗿𝗲𝗵𝘂𝗺𝗮𝗻𝗮𝗺𝗲𝗻𝘁𝗲', 'mérito', 'ffaa', 'jugar', 'vida', 'margarita', 'robles')",1
@PSOE,"('ffaa', 'realizar', 'esfuerzo', 'sobrehumano', 'poner', 'riesgo', 'vida', 'situación', 'dramático', 'operación', 'duro', 'evacuación', 'difícil', 'historia', 'cabeza', 'y', 'corazón', 'margarita', 'robles')",1
@PSOE,"('comenzar', 'perder', 'entrevista', 'a', 'margarita', 'robles', 'ministra', 'programa', 'a', 'poder', 'seguir él', 'directo')",1
@PSOE,"('decir', 'adiós', 'a', 'leyenda', 'batería', 'decir', 'querer', 'dejar', 'tocar', 'temer', 'dejar él', 'y', 'hacer yo', 'viejo', 'seguro', 'tocar', 'a', 'semana', 'bognor', 'regis', 'o', '𝐶ℎ𝑎𝑟𝑙𝑖𝑒', 'batería', 'seguir', 'marcar', 'ritmo')",1
@PSOE,"('carta', 'derecho', 'digital', 'garantizar', 'derecho', 'a', 'protección', 'menor', 'responsable', 'menor', 'velar', 'usar', 'entorno', 'digital', 'equilibrado', 'y', 'responsable', 'laespañaquehacemos')",1
@PSOE,"('intentar', 'borrar', 'a', 'miguel', 'hernández', 'a', 'ejecutado', 'almudena', 'tocar', 'a', 'justo', 'freire', 'partido', 'popular', 'volver', 'a', 'posicionar él', 'ultraderecha', 'libertad', 'insulto', 'a', 'memoriademocrática')",1
@PSOE,"('rotundo', 'condena', 'confirmación', 'asesinato', 'violenciamachista', 'mujer', 'año', 'navarra', 'julio', 'mujer', 'asesinado', 'ascender', 'a', 'gritar', 'bastaya', 'nosqueremosvivas')",1
@PSOE,"('ocurrido', 'mar', 'menor', 'fruto', 'inacción', 'gob', 'murciano', 'ejercer', 'competencia', 'gob', 'asunto', 'absoluto', 'sensibilidad', 'proyecto', 'concreto', 'recuperación', 'ecosistema', 'zona', 'cmin')",1
@PSOE,"('relación', 'y', 'subrayar', 'liderazgo', 'internacional', 'asumir', 'poner', 'solidaridad', 'país', 'crisis', 'humanitario', 'y', 'ver', 'reflejado', 'colaboración', 'base', 'morón', 'y', 'rota', 'cmin')",1
@PSOE,"('actuar', 'diligencia', 'reconocer', 'trabajo', 'prevención', 'y', 'extinción', 'incendio', 'y', 'esfuerzo', 'institución', 'papel', 'sociedad', 'civil', 'momento', 'complicado', 'cmin')",1
@PSOE,"('declaración', 'zona', 'afectado', 'gravemente', 'emergencia', 'protección', 'civil', 'afectar', 'a', 'ccaa', 'sufrir', 'incendio', 'forestal', 'y', 'fenómeno', 'distinto', 'naturaleza', 'incluir', 'paquete', 'ayuda', 'paliar', 'daño', 'personal', 'y', 'material', 'cmin')",1
@PSOE,"('proyecto', 'ley', 'gobierno', 'recuperar', 'consenso', 'y', 'diálogo', 'social', 'marco', 'pacto', 'toledo', 'objetivo', 'recuperar', 'público', 'y', 'tranquilidad', 'pensionista', 'y', 'mañana', 'cmin')",1
